timestamp,latitude,longitude,altitude,pm25,pm10,temperature,humidity,speed,heading,battery,satellites,gps_status,signal_strength
2026-08-26T18:15:16.150315,19.030889,73.117274,43.5,29.2,57.4,29.1,68.5,6.0,83,85,18,LOCKED,-61
2026-08-26T18:15:18.150315,19.030912,73.117318,43.4,27.2,38.9,29.1,68.5,6.1,81,85,18,LOCKED,-61
2026-08-26T18:15:20.150315,19.030936,73.117363,43.5,33.1,53.6,29.1,68.5,6.0,81,85,18,LOCKED,-61
2026-08-26T18:15:22.150315,19.030959,73.117407,43.4,33.0,38.1,29.1,68.6,6.0,80,85,18,LOCKED,-61
2026-08-26T18:15:24.150315,19.030983,73.117452,43.5,32.9,56.9,29.1,68.5,6.0,82,85,18,LOCKED,-61
2026-08-26T18:15:26.150315,19.031007,73.117497,43.4,34.4,48.1,29.1,68.5,6.0,81,85,18,LOCKED,-61
2026-08-26T18:15:28.150315,19.031030,73.117541,43.4,33.0,53.7,29.1,68.4,6.1,81,85,18,LOCKED,-61
2026-08-26T18:15:30.150315,19.031053,73.117585,43.3,25.7,43.4,29.1,68.4,6.1,79,85,18,LOCKED,-60
2026-08-26T18:15:32.150315,19.031077,73.117629,43.2,26.2,49.2,29.1,68.5,6.1,79,85,18,LOCKED,-60
2026-08-26T18:15:34.150315,19.031100,73.117674,43.3,20.6,59.2,29.1,68.4,6.1,79,85,18,LOCKED,-61
2026-08-26T18:15:36.150315,19.031124,73.117718,43.2,32.8,56.3,29.1,68.5,6.1,80,85,18,LOCKED,-61
2026-08-26T18:15:38.150315,19.031148,73.117763,43.2,21.2,56.4,29.1,68.4,6.1,81,85,18,LOCKED,-61
2026-08-26T18:15:40.150315,19.031172,73.117809,43.2,26.2,44.3,29.1,68.4,6.1,82,85,18,LOCKED,-60
2026-08-26T18:15:42.150315,19.031196,73.117854,43.2,25.6,56.8,29.1,68.4,6.1,82,85,18,LOCKED,-60
2026-08-26T18:15:44.150315,19.031219,73.117899,43.2,30.0,36.7,29.1,68.4,6.0,81,85,18,LOCKED,-60
2026-08-26T18:15:46.150315,19.031243,73.117943,43.2,34.0,37.6,29.1,68.4,6.0,81,85,18,LOCKED,-60
2026-08-26T18:15:48.150315,19.031266,73.117987,43.3,33.9,42.2,29.1,68.4,5.9,79,85,17,LOCKED,-60
2026-08-26T18:15:50.150315,19.031289,73.118029,43.3,28.6,44.1,29.1,68.3,6.0,78,85,17,LOCKED,-60
2026-08-26T18:15:52.150315,19.031312,73.118073,43.3,29.4,38.9,29.1,68.4,6.0,77,85,17,LOCKED,-60
2026-08-26T18:15:54.150315,19.031335,73.118116,43.3,29.5,36.9,29.1,68.4,6.1,79,85,17,LOCKED,-60
2026-08-26T18:15:56.150315,19.031358,73.118160,43.4,27.9,38.3,29.1,68.3,6.2,80,85,17,LOCKED,-59
2026-08-26T18:15:58.150315,19.031382,73.118204,43.3,27.9,43.8,29.1,68.3,6.1,79,85,16,LOCKED,-59
2026-08-26T18:16:00.150315,19.031405,73.118248,43.3,34.8,51.7,29.1,68.3,6.0,79,85,16,LOCKED,-60
2026-08-26T18:16:02.150315,19.031428,73.118292,43.3,27.1,48.2,29.1,68.2,6.0,79,84,16,LOCKED,-59
2026-08-26T18:16:04.150315,19.031451,73.118335,43.4,31.0,55.3,29.2,68.3,5.9,79,84,15,LOCKED,-60
2026-08-26T18:16:06.150315,19.031474,73.118379,43.5,23.2,59.6,29.1,68.3,5.9,80,84,15,LOCKED,-59
2026-08-26T18:16:08.150315,19.031498,73.118423,43.4,22.9,37.1,29.2,68.3,5.9,80,84,15,LOCKED,-59
2026-08-26T18:16:10.150315,19.031521,73.118466,43.4,29.4,50.0,29.1,68.3,5.9,79,84,15,LOCKED,-59
2026-08-26T18:16:12.150315,19.031543,73.118509,43.5,20.9,42.0,29.2,68.3,5.9,78,84,15,LOCKED,-59
2026-08-26T18:16:14.150315,19.031566,73.118552,43.5,22.2,37.5,29.1,68.2,5.9,80,84,15,LOCKED,-59
2026-08-26T18:16:16.150315,19.031590,73.118596,43.6,26.4,35.3,29.1,68.3,6.0,82,84,15,LOCKED,-59
2026-08-26T18:16:18.150315,19.031613,73.118640,43.6,34.9,56.3,29.1,68.3,5.9,81,84,15,LOCKED,-59
2026-08-26T18:16:20.150315,19.031636,73.118683,43.7,25.4,55.7,29.1,68.2,6.0,79,84,15,LOCKED,-59
2026-08-26T18:16:22.150315,19.031659,73.118726,43.6,30.0,41.9,29.2,68.2,6.0,78,84,15,LOCKED,-59
2026-08-26T18:16:24.150315,19.031682,73.118770,43.6,27.5,40.2,29.2,68.2,6.1,80,84,15,LOCKED,-59
2026-08-26T18:16:26.150315,19.031706,73.118815,43.5,22.9,52.3,29.2,68.2,6.1,79,84,15,LOCKED,-60
2026-08-26T18:16:28.150315,19.031729,73.118859,43.5,20.1,46.0,29.2,68.2,6.1,80,84,15,LOCKED,-60
2026-08-26T18:16:30.150315,19.031753,73.118903,43.5,28.9,36.5,29.2,68.2,6.0,79,84,15,LOCKED,-60
2026-08-26T18:16:32.150315,19.031776,73.118947,43.4,27.3,55.9,29.2,68.2,6.1,79,84,16,LOCKED,-59
2026-08-26T18:16:34.150315,19.031799,73.118991,43.4,31.4,48.3,29.2,68.3,6.1,80,84,16,LOCKED,-59
2026-08-26T18:16:36.150315,19.031822,73.119035,43.4,31.6,58.8,29.2,68.2,6.1,78,84,16,LOCKED,-60
2026-08-26T18:16:38.150315,19.031846,73.119078,43.5,34.6,57.7,29.2,68.2,6.0,77,84,16,LOCKED,-59
2026-08-26T18:16:40.150315,19.031869,73.119121,43.5,25.5,55.2,29.2,68.2,6.0,78,84,16,LOCKED,-59
2026-08-26T18:16:42.150315,19.031891,73.119164,43.5,23.2,45.3,29.1,68.2,6.0,77,84,16,LOCKED,-59
2026-08-26T18:16:44.150315,19.031914,73.119206,43.5,32.1,48.6,29.1,68.1,6.1,76,84,16,LOCKED,-58
2026-08-26T18:16:46.150315,19.031937,73.119249,43.6,23.3,41.4,29.2,68.1,6.1,75,84,16,LOCKED,-59
2026-08-26T18:16:48.150315,19.031959,73.119291,43.5,21.2,50.7,29.1,68.1,6.0,74,84,16,LOCKED,-59
2026-08-26T18:16:50.150315,19.031981,73.119331,43.5,32.5,42.5,29.1,68.1,6.0,73,84,16,LOCKED,-59
2026-08-26T18:16:52.150315,19.032003,73.119373,43.6,20.9,42.9,29.2,68.1,5.9,74,84,16,LOCKED,-59
2026-08-26T18:16:54.150315,19.032026,73.119414,43.6,21.5,41.4,29.1,68.2,6.0,74,84,15,LOCKED,-59
2026-08-26T18:16:56.150315,19.032048,73.119456,43.6,34.6,38.1,29.1,68.2,5.9,75,84,15,LOCKED,-59
2026-08-26T18:16:58.150315,19.032071,73.119498,43.7,27.9,39.7,29.1,68.2,5.9,76,84,15,LOCKED,-59
2026-08-26T18:17:00.150315,19.032093,73.119541,43.6,21.7,44.9,29.1,68.2,5.8,77,84,15,LOCKED,-60
2026-08-26T18:17:02.150315,19.032116,73.119583,43.6,26.7,37.2,29.1,68.2,5.8,77,83,15,LOCKED,-60
2026-08-26T18:17:04.150315,19.032138,73.119625,43.6,29.2,54.7,29.1,68.2,5.7,77,83,15,LOCKED,-60
2026-08-26T18:17:06.150315,19.032160,73.119666,43.6,24.3,47.2,29.1,68.2,5.7,77,83,16,LOCKED,-60
2026-08-26T18:17:08.150315,19.032182,73.119706,43.5,25.0,47.8,29.1,68.3,5.7,75,83,16,LOCKED,-60
2026-08-26T18:17:10.150315,19.032204,73.119747,43.5,29.8,36.0,29.1,68.3,5.8,76,83,16,LOCKED,-60
2026-08-26T18:17:12.150315,19.032227,73.119789,43.5,23.9,51.1,29.1,68.3,5.7,76,83,16,LOCKED,-60
2026-08-26T18:17:14.150315,19.032249,73.119830,43.6,34.3,43.2,29.1,68.4,5.6,77,83,16,LOCKED,-60
2026-08-26T18:17:16.150315,19.032271,73.119870,43.5,26.8,51.9,29.1,68.4,5.6,76,83,16,LOCKED,-60
2026-08-26T18:17:18.150315,19.032292,73.119911,43.5,21.7,59.9,29.1,68.4,5.7,76,83,15,LOCKED,-59
2026-08-26T18:17:20.150315,19.032315,73.119952,43.5,29.1,41.4,29.1,68.4,5.8,78,83,15,LOCKED,-59
2026-08-26T18:17:22.150315,19.032337,73.119993,43.4,24.0,44.7,29.1,68.4,5.7,76,83,14,LOCKED,-59
2026-08-26T18:17:24.150315,19.032359,73.120034,43.4,29.8,47.0,29.1,68.4,5.8,75,83,14,LOCKED,-60
2026-08-26T18:17:26.150315,19.032381,73.120075,43.3,20.1,58.8,29.2,68.4,5.8,75,83,14,LOCKED,-60
2026-08-26T18:17:28.150315,19.032403,73.120116,43.3,27.0,44.4,29.2,68.4,5.8,75,83,14,LOCKED,-60
2026-08-26T18:17:30.150315,19.032425,73.120158,43.2,21.5,37.3,29.2,68.4,5.8,77,83,14,LOCKED,-60
2026-08-26T18:17:32.150315,19.032448,73.120200,43.3,33.7,39.1,29.2,68.4,5.8,78,83,14,LOCKED,-59
2026-08-26T18:17:34.150315,19.032471,73.120243,43.4,30.8,36.9,29.2,68.4,5.8,79,83,14,LOCKED,-59
2026-08-26T18:17:36.150315,19.032494,73.120286,43.4,33.9,58.5,29.2,68.4,5.8,80,83,14,LOCKED,-59
2026-08-26T18:17:38.150315,19.032517,73.120329,43.4,27.5,40.1,29.1,68.4,5.8,79,83,14,LOCKED,-59
2026-08-26T18:17:40.150315,19.032539,73.120371,43.4,24.9,46.1,29.1,68.4,5.7,79,83,14,LOCKED,-59
2026-08-26T18:17:42.150315,19.032562,73.120414,43.3,33.7,55.3,29.1,68.4,5.8,80,83,14,LOCKED,-59
2026-08-26T18:17:44.150315,19.032585,73.120457,43.3,22.1,60.0,29.1,68.4,5.9,80,83,14,LOCKED,-58
2026-08-26T18:17:46.150315,19.032608,73.120499,43.2,20.7,56.2,29.1,68.4,5.8,78,83,14,LOCKED,-58
2026-08-26T18:17:48.150315,19.032630,73.120542,43.2,25.3,55.3,29.1,68.4,5.8,78,83,14,LOCKED,-58
2026-08-26T18:17:50.150315,19.032653,73.120583,43.2,31.5,44.7,29.1,68.5,5.8,76,83,14,LOCKED,-58
2026-08-26T18:17:52.150315,19.032675,73.120624,43.2,25.7,58.8,29.1,68.4,5.8,75,83,14,LOCKED,-58
2026-08-26T18:17:54.150315,19.032697,73.120666,43.3,32.1,57.8,29.1,68.5,5.9,77,83,13,LOCKED,-58
2026-08-26T18:17:56.150315,19.032719,73.120708,43.3,29.6,42.2,29.1,68.4,5.9,75,83,13,LOCKED,-58
2026-08-26T18:17:58.150315,19.032742,73.120750,43.2,22.8,47.8,29.1,68.4,6.0,77,83,13,LOCKED,-58
2026-08-26T18:18:00.150315,19.032765,73.120792,43.3,27.5,40.1,29.1,68.4,5.9,76,83,13,LOCKED,-58
2026-08-26T18:18:02.150315,19.032788,73.120835,43.2,30.7,35.5,29.1,68.5,5.9,77,82,13,LOCKED,-58
2026-08-26T18:18:04.150315,19.032810,73.120878,43.1,27.6,48.8,29.1,68.5,5.9,78,82,13,LOCKED,-58
2026-08-26T18:18:06.150315,19.032833,73.120920,43.2,30.5,36.2,29.0,68.5,5.8,78,82,13,LOCKED,-57
2026-08-26T18:18:08.150315,19.032856,73.120962,43.3,25.8,38.9,29.0,68.4,5.8,79,82,13,LOCKED,-58
2026-08-26T18:18:10.150315,19.032878,73.121004,43.2,20.1,37.4,29.0,68.4,5.8,78,82,13,LOCKED,-58
2026-08-26T18:18:12.150315,19.032901,73.121047,43.3,20.6,51.8,29.0,68.5,5.8,79,82,13,LOCKED,-58
2026-08-26T18:18:14.150315,19.032924,73.121089,43.2,20.9,39.8,29.0,68.5,5.8,80,82,13,LOCKED,-57
2026-08-26T18:18:16.150315,19.032946,73.121132,43.2,32.4,37.2,29.0,68.6,5.9,79,82,13,LOCKED,-57
2026-08-26T18:18:18.150315,19.032970,73.121176,43.1,30.4,52.2,29.0,68.6,5.9,81,82,13,LOCKED,-57
2026-08-26T18:18:20.150315,19.032993,73.121219,43.1,26.9,49.6,29.0,68.6,5.8,80,82,13,LOCKED,-57
2026-08-26T18:18:22.150315,19.033016,73.121262,43.0,23.7,36.0,29.0,68.6,5.8,80,82,13,LOCKED,-57
2026-08-26T18:18:24.150315,19.033039,73.121306,43.1,26.0,42.1,29.0,68.7,5.8,80,82,13,LOCKED,-57
2026-08-26T18:18:26.150315,19.033061,73.121348,43.2,28.8,56.7,29.0,68.7,5.7,79,82,13,LOCKED,-57
2026-08-26T18:18:28.150315,19.033084,73.121389,43.1,28.8,57.6,29.0,68.7,5.8,77,82,13,LOCKED,-57
2026-08-26T18:18:30.150315,19.033106,73.121432,43.2,21.5,49.2,29.1,68.7,5.8,78,82,13,LOCKED,-58
2026-08-26T18:18:32.150315,19.033129,73.121474,43.1,22.2,53.8,29.1,68.7,5.9,79,82,13,LOCKED,-58
2026-08-26T18:18:34.150315,19.033152,73.121517,43.0,29.9,51.2,29.1,68.6,5.9,78,82,13,LOCKED,-58
2026-08-26T18:18:36.150315,19.033174,73.121559,43.1,27.7,54.3,29.1,68.6,6.0,76,82,13,LOCKED,-58
2026-08-26T18:18:38.150315,19.033197,73.121602,43.0,29.2,38.4,29.0,68.6,6.1,77,82,13,LOCKED,-58
2026-08-26T18:18:40.150315,19.033220,73.121646,42.9,25.1,54.6,29.0,68.6,6.0,78,82,12,LOCKED,-58
2026-08-26T18:18:42.150315,19.033244,73.121689,42.9,20.9,35.4,29.1,68.6,6.0,79,82,12,LOCKED,-58
2026-08-26T18:18:44.150315,19.033266,73.121732,42.8,20.0,51.1,29.1,68.6,6.1,77,82,12,LOCKED,-57
2026-08-26T18:18:46.150315,19.033289,73.121775,42.7,31.5,45.2,29.1,68.6,6.1,77,82,12,LOCKED,-57
2026-08-26T18:18:48.150315,19.033313,73.121819,42.8,29.5,48.5,29.1,68.6,6.0,78,82,12,LOCKED,-57
2026-08-26T18:18:50.150315,19.033336,73.121862,42.7,24.2,45.2,29.1,68.6,5.9,78,82,12,LOCKED,-58
2026-08-26T18:18:52.150315,19.033358,73.121905,42.6,25.1,39.4,29.1,68.6,5.9,77,82,12,LOCKED,-58
2026-08-26T18:18:54.150315,19.033381,73.121947,42.6,31.2,43.2,29.1,68.6,6.0,76,82,12,LOCKED,-58
2026-08-26T18:18:56.150315,19.033404,73.121990,42.5,25.9,46.3,29.1,68.6,6.0,77,82,12,LOCKED,-58
2026-08-26T18:18:58.150315,19.033427,73.122033,42.5,28.7,39.3,29.1,68.6,6.1,78,82,12,LOCKED,-58
2026-08-26T18:19:00.150315,19.033450,73.122076,42.5,29.3,52.1,29.1,68.6,6.1,77,82,12,LOCKED,-58
2026-08-26T18:19:02.150315,19.033473,73.122120,42.6,34.7,45.5,29.1,68.6,6.1,77,81,12,LOCKED,-58
2026-08-26T18:19:04.150315,19.033496,73.122163,42.6,27.4,38.2,29.1,68.7,6.1,76,81,12,LOCKED,-58
2026-08-26T18:19:06.150315,19.033519,73.122207,42.7,32.9,37.6,29.1,68.7,6.1,78,81,12,LOCKED,-58
2026-08-26T18:19:08.150315,19.033542,73.122250,42.7,32.5,50.3,29.1,68.7,6.1,77,81,11,LOCKED,-58
2026-08-26T18:19:10.150315,19.033565,73.122293,42.6,20.1,44.1,29.1,68.7,6.1,77,81,11,LOCKED,-58
2026-08-26T18:19:12.150315,19.033588,73.122337,42.5,24.6,47.7,29.1,68.7,6.2,78,81,11,LOCKED,-58
2026-08-26T18:19:14.150315,19.033612,73.122382,42.4,28.2,47.5,29.1,68.7,6.2,79,81,11,LOCKED,-58
2026-08-26T18:19:16.150315,19.033636,73.122427,42.4,26.3,49.2,29.1,68.7,6.1,81,81,11,LOCKED,-57
2026-08-26T18:19:18.150315,19.033660,73.122473,42.4,29.8,39.9,29.1,68.7,6.1,82,81,11,LOCKED,-58
2026-08-26T18:19:20.150315,19.033684,73.122518,42.3,26.0,47.4,29.1,68.7,6.0,82,81,11,LOCKED,-58
2026-08-26T18:19:22.150315,19.033708,73.122563,42.3,26.4,46.9,29.1,68.7,6.1,83,81,11,LOCKED,-58
2026-08-26T18:19:24.150315,19.033732,73.122609,42.4,31.0,40.5,29.1,68.7,6.0,83,81,11,LOCKED,-57
2026-08-26T18:19:26.150315,19.033756,73.122655,42.4,20.1,46.2,29.1,68.7,6.0,85,81,11,LOCKED,-57
2026-08-26T18:19:28.150315,19.033780,73.122701,42.4,30.0,44.1,29.1,68.8,6.0,86,81,11,LOCKED,-57
2026-08-26T18:19:30.150315,19.033805,73.122748,42.3,28.2,45.0,29.1,68.8,6.0,87,81,11,LOCKED,-57
2026-08-26T18:19:32.150315,19.033829,73.122795,42.2,26.3,44.3,29.1,68.8,6.0,87,81,11,LOCKED,-57
2026-08-26T18:19:34.150315,19.033854,73.122842,42.1,34.8,52.2,29.1,68.8,6.0,86,81,11,LOCKED,-57
2026-08-26T18:19:36.150315,19.033878,73.122888,42.2,34.5,47.4,29.1,68.8,6.0,86,81,11,LOCKED,-57
2026-08-26T18:19:38.150315,19.033903,73.122935,42.3,28.6,47.9,29.1,68.9,6.1,87,81,11,LOCKED,-57
2026-08-26T18:19:40.150315,19.033927,73.122983,42.2,24.3,58.7,29.1,68.9,6.1,89,81,11,LOCKED,-57
2026-08-26T18:19:42.150315,19.033953,73.123031,42.2,21.6,40.4,29.1,68.9,6.1,89,81,11,LOCKED,-56
2026-08-26T18:19:44.150315,19.033978,73.123079,42.1,29.3,38.5,29.1,68.9,6.1,89,81,11,LOCKED,-56
2026-08-26T18:19:46.150315,19.034003,73.123128,42.1,26.1,47.4,29.1,68.8,6.1,90,81,11,LOCKED,-56
2026-08-26T18:19:48.150315,19.034028,73.123176,42.1,25.5,40.6,29.1,68.9,6.1,91,81,11,LOCKED,-56
2026-08-26T18:19:50.150315,19.034054,73.123224,42.0,30.7,47.6,29.1,68.9,6.1,92,81,11,LOCKED,-56
2026-08-26T18:19:52.150315,19.034080,73.123271,42.0,22.2,37.3,29.2,68.9,6.1,93,81,11,LOCKED,-56
2026-08-26T18:19:54.150315,19.034106,73.123318,42.1,26.3,48.9,29.2,68.9,6.1,95,81,11,LOCKED,-56
2026-08-26T18:19:56.150315,19.034132,73.123364,42.0,30.2,54.9,29.2,68.8,6.2,95,81,11,LOCKED,-56
2026-08-26T18:19:58.150315,19.034159,73.123410,41.9,23.2,38.1,29.2,68.8,6.2,97,81,11,LOCKED,-56
2026-08-26T18:20:00.150315,19.034185,73.123456,41.9,20.5,45.4,29.2,68.8,6.2,97,81,11,LOCKED,-56
2026-08-26T18:20:02.150315,19.034212,73.123502,42.0,20.9,59.9,29.2,68.8,6.1,98,80,11,LOCKED,-56
2026-08-26T18:20:04.150315,19.034239,73.123548,41.9,23.7,51.1,29.2,68.9,6.2,97,80,11,LOCKED,-56
2026-08-26T18:20:06.150315,19.034265,73.123595,41.9,21.4,40.8,29.2,68.9,6.1,96,80,11,LOCKED,-56
2026-08-26T18:20:08.150315,19.034292,73.123640,41.9,32.8,54.5,29.2,68.9,6.1,98,80,11,LOCKED,-56
2026-08-26T18:20:10.150315,19.034318,73.123686,41.9,24.6,56.2,29.2,68.9,6.0,97,80,11,LOCKED,-56
2026-08-26T18:20:12.150315,19.034344,73.123731,41.9,21.9,46.3,29.2,68.9,6.1,97,80,11,LOCKED,-56
2026-08-26T18:20:14.150315,19.034371,73.123777,41.9,31.2,45.2,29.2,68.9,6.2,98,80,11,LOCKED,-56
2026-08-26T18:20:16.150315,19.034397,73.123823,41.9,20.9,37.2,29.2,68.9,6.2,96,80,11,LOCKED,-56
2026-08-26T18:20:18.150315,19.034424,73.123870,41.8,22.3,35.9,29.2,68.9,6.2,97,80,11,LOCKED,-56
2026-08-26T18:20:20.150315,19.034451,73.123916,41.9,30.5,53.5,29.2,68.9,6.1,96,80,11,LOCKED,-56
2026-08-26T18:20:22.150315,19.034477,73.123963,41.9,30.6,46.5,29.1,68.9,6.2,95,80,11,LOCKED,-56
2026-08-26T18:20:24.150315,19.034503,73.124010,41.9,23.1,44.1,29.2,68.9,6.1,95,80,11,LOCKED,-56
2026-08-26T18:20:26.150315,19.034529,73.124057,41.8,28.8,43.6,29.1,68.8,6.1,93,80,11,LOCKED,-56
2026-08-26T18:20:28.150315,19.034555,73.124104,41.8,28.9,57.0,29.1,68.9,6.2,95,80,11,LOCKED,-56
2026-08-26T18:20:30.150315,19.034581,73.124151,41.8,32.3,59.4,29.1,68.9,6.1,94,80,11,LOCKED,-56
2026-08-26T18:20:32.150315,19.034607,73.124199,41.8,28.3,54.7,29.1,68.8,6.2,94,80,11,LOCKED,-56
2026-08-26T18:20:34.150315,19.034634,73.124246,41.8,23.3,37.3,29.1,68.8,6.2,94,80,11,LOCKED,-56
2026-08-26T18:20:36.150315,19.034660,73.124293,41.9,28.8,36.3,29.1,68.8,6.3,95,80,11,LOCKED,-56
2026-08-26T18:20:38.150315,19.034686,73.124342,41.8,21.8,59.4,29.1,68.9,6.2,93,80,11,LOCKED,-56
2026-08-26T18:20:40.150315,19.034713,73.124389,41.9,28.2,50.3,29.1,68.9,6.2,95,80,12,LOCKED,-56
2026-08-26T18:20:42.150315,19.034739,73.124437,41.9,24.5,44.4,29.1,68.9,6.2,94,80,12,LOCKED,-56
2026-08-26T18:20:44.150315,19.034765,73.124485,42.0,34.4,44.2,29.1,68.9,6.3,93,80,12,LOCKED,-56
2026-08-26T18:20:46.150315,19.034791,73.124533,42.0,25.1,56.2,29.1,68.9,6.3,94,80,12,LOCKED,-56
2026-08-26T18:20:48.150315,19.034818,73.124581,42.0,27.1,55.9,29.1,68.9,6.2,94,80,12,LOCKED,-56
2026-08-26T18:20:50.150315,19.034844,73.124629,42.1,29.3,36.7,29.1,68.8,6.2,94,80,12,LOCKED,-56
2026-08-26T18:20:52.150315,19.034870,73.124676,42.0,25.7,45.4,29.1,68.9,6.2,96,80,12,LOCKED,-56
2026-08-26T18:20:54.150315,19.034897,73.124722,42.1,25.5,42.8,29.1,68.9,6.2,97,80,12,LOCKED,-56
2026-08-26T18:20:56.150315,19.034924,73.124768,42.1,23.0,56.0,29.1,68.9,6.1,99,80,12,LOCKED,-56
2026-08-26T18:20:58.150315,19.034951,73.124812,42.2,28.3,51.0,29.2,68.9,6.1,101,80,12,LOCKED,-56
2026-08-26T18:21:00.150315,19.034978,73.124855,42.3,27.2,55.9,29.1,68.9,6.1,102,80,12,LOCKED,-56
2026-08-26T18:21:02.150315,19.034998,73.124891,42.3,20.2,52.9,29.2,68.8,6.0,104,79,12,LOCKED,-55
2026-08-26T18:21:04.150315,19.035017,73.124927,42.4,31.0,51.6,29.2,68.8,6.0,103,79,12,LOCKED,-55
2026-08-26T18:21:06.150315,19.035036,73.124962,42.4,31.9,40.5,29.2,68.8,6.0,105,79,12,LOCKED,-55
2026-08-26T18:21:08.150315,19.035055,73.124998,42.5,23.5,52.4,29.1,68.9,5.9,103,79,12,LOCKED,-55
2026-08-26T18:21:10.150315,19.035074,73.125034,42.5,30.4,54.5,29.2,68.9,5.9,102,79,12,LOCKED,-55
2026-08-26T18:21:12.150315,19.035093,73.125070,42.6,28.0,50.1,29.1,68.9,5.9,101,79,12,LOCKED,-55
2026-08-26T18:21:14.150315,19.035111,73.125106,42.6,28.7,35.0,29.1,68.9,6.0,101,79,12,LOCKED,-56
2026-08-26T18:21:16.150315,19.035130,73.125142,42.5,21.4,58.1,29.1,68.9,6.0,102,79,13,LOCKED,-55
2026-08-26T18:21:18.150315,19.035149,73.125178,42.5,25.5,59.4,29.1,68.9,6.0,102,79,13,LOCKED,-55
2026-08-26T18:21:20.150315,19.035168,73.125214,42.6,27.3,52.9,29.1,68.9,5.9,102,79,13,LOCKED,-55
2026-08-26T18:21:22.150315,19.035187,73.125250,42.6,22.9,46.5,29.1,68.9,5.9,101,79,13,LOCKED,-55
2026-08-26T18:21:24.150315,19.035205,73.125286,42.5,33.8,38.5,29.2,68.9,5.9,101,79,13,LOCKED,-56
2026-08-26T18:21:26.150315,19.035224,73.125322,42.4,30.1,56.4,29.1,68.9,5.9,102,79,13,LOCKED,-56
2026-08-26T18:21:28.150315,19.035243,73.125358,42.4,27.5,44.6,29.2,68.9,6.0,101,79,13,LOCKED,-56
2026-08-26T18:21:30.150315,19.035261,73.125394,42.5,21.0,39.9,29.2,68.8,6.0,101,79,13,LOCKED,-56
2026-08-26T18:21:32.150315,19.035280,73.125431,42.6,28.3,55.8,29.2,68.8,6.0,101,79,13,LOCKED,-56
2026-08-26T18:21:34.150315,19.035299,73.125467,42.6,30.7,52.1,29.2,68.8,6.0,100,79,13,LOCKED,-56
2026-08-26T18:21:36.150315,19.035317,73.125505,42.7,32.6,58.6,29.2,68.8,6.0,98,79,13,LOCKED,-56
2026-08-26T18:21:38.150315,19.035336,73.125543,42.7,34.5,51.5,29.2,68.8,5.9,99,79,13,LOCKED,-56
2026-08-26T18:21:40.150315,19.035354,73.125579,42.7,30.9,45.4,29.2,68.8,6.0,100,79,13,LOCKED,-57
2026-08-26T18:21:42.150315,19.035372,73.125617,42.7,28.6,59.8,29.2,68.8,5.9,98,79,14,LOCKED,-57
2026-08-26T18:21:44.150315,19.035390,73.125654,42.7,25.9,38.2,29.2,68.9,5.8,97,79,15,LOCKED,-57
2026-08-26T18:21:46.150315,19.035408,73.125691,42.7,22.7,44.5,29.2,68.9,5.7,98,79,16,LOCKED,-57
2026-08-26T18:21:48.150315,19.035426,73.125726,42.7,30.0,39.1,29.2,68.9,5.7,100,79,16,LOCKED,-57
2026-08-26T18:21:50.150315,19.035444,73.125761,42.7,27.8,36.6,29.2,68.9,5.6,101,79,16,LOCKED,-57
2026-08-26T18:21:52.150315,19.035462,73.125796,42.7,26.9,43.6,29.2,68.9,5.7,102,79,17,LOCKED,-58
2026-08-26T18:21:54.150315,19.035479,73.125831,42.6,22.3,57.2,29.2,68.9,5.7,100,79,17,LOCKED,-58
2026-08-26T18:21:56.150315,19.035497,73.125867,42.6,24.4,41.1,29.2,68.9,5.6,99,79,17,LOCKED,-58
2026-08-26T18:21:58.150315,19.035514,73.125902,42.6,32.2,39.9,29.2,68.9,5.5,99,79,17,LOCKED,-58
2026-08-26T18:22:00.150315,19.035532,73.125937,42.6,28.8,40.7,29.1,68.9,5.6,101,79,17,LOCKED,-58
2026-08-26T18:22:02.150315,19.035549,73.125971,42.5,30.7,53.2,29.1,68.9,5.6,100,78,17,LOCKED,-58
2026-08-26T18:22:04.150315,19.035567,73.126006,42.6,31.5,37.2,29.1,68.9,5.6,99,78,17,LOCKED,-58
2026-08-26T18:22:06.150315,19.035584,73.126042,42.7,34.8,59.0,29.1,69.0,5.5,98,78,17,LOCKED,-58
2026-08-26T18:22:08.150315,19.035601,73.126077,42.7,23.7,57.7,29.1,69.0,5.6,98,78,17,LOCKED,-58
2026-08-26T18:22:10.150315,19.035618,73.126113,42.8,29.6,49.5,29.1,69.1,5.5,98,78,17,LOCKED,-58
2026-08-26T18:22:12.150315,19.035636,73.126147,42.8,20.7,48.4,29.1,69.1,5.4,100,78,17,LOCKED,-58
2026-08-26T18:22:14.150315,19.035653,73.126181,42.7,30.4,54.9,29.1,69.1,5.3,99,78,17,LOCKED,-58
2026-08-26T18:22:16.150315,19.035669,73.126214,42.7,31.6,55.5,29.1,69.1,5.4,100,78,17,LOCKED,-58
2026-08-26T18:22:18.150315,19.035687,73.126248,42.6,23.0,52.1,29.1,69.1,5.4,102,78,17,LOCKED,-57
2026-08-26T18:22:20.150315,19.035704,73.126281,42.7,33.6,53.1,29.1,69.1,5.3,102,78,17,LOCKED,-57
2026-08-26T18:22:22.150315,19.035721,73.126313,42.6,27.7,59.4,29.1,69.1,5.3,102,78,17,LOCKED,-57
